steps,currentTime,done,speed,reward,gap,world_position_y,world_position_x,RPM,steerAngle,brakeStatus,accStatus,actualGear,packetId,velocity_x,velocity_y,velocity_z,yaw,roll,angular_velocity_y,angular_velocity_x,LapCount,LapDist,going_backwards,current_action_abs_0,current_action_abs_1,current_action_abs_2,actions_0,actions_1,actions_2,rl_point,out_of_track
589,78.003,0,30.227588653564453,0.30669654706909083,1.853754112373597,965.701171875,-905.4332275390625,4509.8046875,-1.9800000190734863,0.00033379517844878137,1.0,5,50835,-27.205150604248047,-0.19331838190555573,13.173819541931152,-1.1277961730957031,-0.028535151854157448,-0.03823518753051758,-0.02883370779454708,0,2958.6111994404346,0.0,-0.007278504024725407,1.0,-0.9287774488329887,0.3057689964771271,0.8718116283416748,-0.8502939939498901,1921,0.0
590,78.042,0,30.372102737426758,0.3070558129906593,1.890202346369573,964.60888671875,-904.9076538085938,4516.578125,15.84000015258789,0.0,0.9483499526977539,5,50839,-27.40482521057129,-0.18735413253307343,13.09217643737793,-1.1288057565689087,-0.027756735682487488,-0.035938289016485214,-0.02566058747470379,0,2959.790582120768,0.0,0.05866005067946389,0.8966745883226395,-1.0,0.49453914165496826,-0.2152612805366516,-0.4610670506954193,1922,0.0
591,78.084,0,30.503875732421875,0.30704220110414243,1.9343216646468875,963.5025634765625,-904.3831176757812,4536.1337890625,0.3149999976158142,0.0,0.8489500284194946,5,50843,-27.585941314697266,-0.13605996966362,13.018595695495605,-1.1313319206237793,-0.02432302199304104,-0.06386208534240723,-0.05883556231856346,0,2961.077056592796,0.0,0.0011213438701815903,0.697818398475647,-1.0,-0.43154028058052063,-0.41428372263908386,-0.3076074421405792,1923,0.0
592,78.123,0,30.621129989624023,0.3067879869565331,1.9811670222330713,962.3967895507812,-903.8617553710938,4533.27392578125,-30.55500030517578,0.0,0.7791500091552734,5,50847,-27.685150146484375,-0.08545051515102386,13.083529472351074,-1.1325174570083618,-0.027116024866700172,0.02630588412284851,-0.06751728802919388,0,2962.2780635772215,0.0,-0.11307858506916091,0.5583276301622391,-1.0,-0.856499433517456,-0.2906057834625244,-0.8150797486305237,1924,0.0
593,78.162,0,30.73135757446289,0.30658560532761275,2.0236881958518187,961.2886352539062,-903.3350219726562,4559.849609375,-34.875,0.00034630601294338703,0.8776999711990356,5,50851,-27.72587776184082,-0.028262734413146973,13.254858016967773,-1.1281871795654297,-0.03291451558470726,0.1587504744529724,-0.028614645823836327,0,2963.4639678730746,0.0,-0.1290086695807986,0.7554219961166382,-0.9276200011372566,-0.11947563290596008,0.4106132686138153,0.15079167485237122,1924,0.0
594,78.204,0,30.8370361328125,0.30644415948676795,2.0624639097305297,960.1793212890625,-902.7999267578125,4568.2041015625,-56.564998626708984,0.0,0.6520999670028687,5,50855,-27.71554183959961,-0.012195547111332417,13.519299507141113,-1.1198681592941284,-0.034653764218091965,0.25864461064338684,0.018221966922283173,0,2964.7497558592586,0.0,-0.2093941533821635,0.3041398227214813,-0.9655309952795506,-0.6028910875320435,-0.9401712417602539,-0.07898124307394028,1925,0.0
595,78.243,0,30.907827377319336,0.3062976308970838,2.0899656531066966,959.0718383789062,-902.2533569335938,4561.423828125,-46.125,0.0,0.44144999980926514,5,50859,-27.654293060302734,-0.03364720195531845,13.80335807800293,-1.1075658798217773,-0.032378651201725006,0.3059777319431305,0.06572297215461731,0,2965.95007635784,0.0,-0.17081758024869487,-0.11710193753242493,-1.0,0.2893242835998535,-0.8775870203971863,-0.31408989429473877,1926,0.0
596,78.285,0,30.955568313598633,0.3062500276452195,2.106787103931626,957.962890625,-901.6930541992188,4567.18896484375,-59.89500045776367,0.016393765807151794,0.41804999113082886,5,50863,-27.55008316040039,-0.09698592126369476,14.114910125732422,-1.0949993133544922,-0.0300939679145813,0.33570754528045654,0.09777339547872543,0,2967.24993730383,0.0,-0.22168588655767962,-0.16381975263357162,-0.6393417716026306,-0.38151228427886963,-0.097328782081604,0.7513713240623474,1927,0.0
597,78.324,0,30.97760009765625,0.30633176280824626,2.1111847966743187,956.8619384765625,-901.1220092773438,4606.96435546875,-31.76999855041504,0.07857561111450195,0.6298500299453735,5,50867,-27.424922943115234,-0.15629684925079346,14.40350341796875,-1.080875277519226,-0.029992736876010895,0.36926278471946716,0.0835295096039772,0,2968.4615848188405,0.0,-0.11761020141420886,0.2597578540444374,-0.30695849657058716,0.7805675864219666,0.8824533820152283,0.6924651861190796,1928,0.0
598,78.363,0,30.9671688079834,0.3064910667109138,2.1027094659070094,955.7673950195312,-900.541015625,4596.48681640625,0.9900000095367432,0.20263613760471344,0.7096999883651733,5,50871,-27.30256462097168,-0.18757492303848267,14.611649513244629,-1.0656907558441162,-0.02865217626094818,0.32853055000305176,0.03571561723947525,0,2969.670143147552,0.0,0.003568246786016971,0.4193871542811394,0.028439342975616455,0.9088383316993713,0.33256104588508606,0.6987454891204834,1929,0.0
599,78.405,0,30.994722366333008,0.30716265025719103,2.089840243549455,954.6752319335938,-899.952880859375,4627.3291015625,26.009998321533203,0.0949893668293953,0.9312499761581421,5,50875,-27.26726531982422,-0.1590140163898468,14.735799789428711,-1.056488037109375,-0.02370263636112213,0.14228931069374084,-0.04140976071357727,0,2970.9706905793864,0.0,0.0962500719469972,0.8624875470995903,-0.2499418556690216,0.6951136589050293,0.9231258630752563,-0.579960823059082,1929,0.0
600,78.444,0,31.101428985595703,0.30868273163614574,2.074966273121764,953.5819702148438,-899.361083984375,4641.8515625,43.69499588012695,0.01921834796667099,1.0,5,50879,-27.347061157226562,-0.12285542488098145,14.81290054321289,-1.0554643869400024,-0.017431804910302162,-0.07721326500177383,-0.09001907706260681,0,2972.1885164669948,0.0,0.16190624964656308,1.0,-0.6145266890525818,0.49242129921913147,0.8999068140983582,-0.7595517635345459,1930,0.0
601,78.483,0,31.231212615966797,0.3104224614883352,2.060505645252042,952.485595703125,-898.7677001953125,4635.22265625,31.454999923706055,0.0,0.8684499859809875,5,50883,-27.470815658569336,-0.09503314644098282,14.857117652893066,-1.063042163848877,-0.01309983804821968,-0.2313212752342224,-0.06212214007973671,0,2973.388150479732,0.0,0.116541825060267,0.7368711531162262,-0.9959942400455475,-0.34023317694664,-0.5481851100921631,-0.7947241067886353,1931,0.0
602,78.525,0,31.36891746520996,0.31216177162084313,2.048691607957159,951.3821411132812,-898.1724853515625,4671.77001953125,22.860000610351562,0.00936941709369421,0.9817999601364136,5,50887,-27.630788803100586,-0.084300696849823,14.850637435913086,-1.073014736175537,-0.01117832213640213,-0.2576046586036682,-0.0072341118939220905,0,2974.709292486892,0.0,0.08466995117487386,0.9635627418756485,-0.7142424285411835,-0.23903904855251312,0.47227415442466736,0.5869829654693604,1932,0.0
603,78.564,0,31.505107879638672,0.3137357372074919,2.041750105853308,950.2724609375,-897.5778198242188,4688.7578125,-9.22499942779541,0.0017946207663044333,0.940750002861023,5,50891,-27.77410316467285,-0.08861460536718369,14.871554374694824,-1.0819599628448486,-0.01012342143803835,-0.17392976582050323,0.01238868199288845,0,2975.922312973591,0.0,-0.03409863653359935,0.8814647570252419,-0.8564581722021103,-0.8907643556594849,-0.1710374653339386,-0.2962827980518341,1933,0.0
604,78.603,0,31.61272430419922,0.3150183773288,2.0350765629220033,949.1596069335938,-896.9813842773438,4684.4931640625,-35.77499771118164,0.04907901957631111,0.8547499775886536,5,50895,-27.84759521484375,-0.0939793810248375,14.96218204498291,-1.0855129957199097,-0.01235136203467846,-0.006944764871150255,0.018055863678455353,0,2977.156271278538,0.0,-0.13251758011756465,0.7094248309731483,-0.4303029328584671,-0.7381420135498047,-0.35841652750968933,0.8878234624862671,1933,0.0
605,78.645,0,31.686206817626953,0.3159742348929177,2.028019550855735,948.0435791015625,-896.3797607421875,4694.77099609375,-5.444999694824219,0.09630167484283447,0.8747999668121338,5,50899,-27.885168075561523,-0.10158979892730713,15.047350883483887,-1.082236409187317,-0.013986840844154358,0.11114414036273956,0.026076769456267357,0,2978.4980078610242,0.0,-0.020148735668044537,0.749589629471302,-0.2456769049167633,0.842766284942627,0.08367666602134705,0.3846375644207001,1934,0.0
606,78.684,0,31.754589080810547,0.31683683025368814,2.022329388442498,946.9267578125,-895.7778930664062,4725.6552734375,12.50999927520752,0.10017630457878113,1.0,5,50903,-27.970308303833008,-0.10222922265529633,15.03347396850586,-1.0786057710647583,-0.009670414961874485,0.05631541088223457,0.01821005344390869,0,2979.7257877933735,0.0,0.046300332818645984,1.0,-0.23314165230840445,0.49836796522140503,0.8927021026611328,0.026115110144019127,1935,0.0
607,78.723,0,31.761831283569336,0.3169443975369138,2.0212177721354565,945.8062133789062,-895.1780395507812,4704.72998046875,34.470001220703125,0.28520387411117554,1.0,5,50907,-28.036128997802734,-0.097214475274086,14.925816535949707,-1.0790916681289673,-0.0034684306010603905,-0.07201159000396729,0.010815639048814774,0,2980.96455149923,0.0,0.12762375531019643,1.0,0.1857495093718171,0.6099256277084351,0.10084576904773712,0.872689962387085,1936,0.0
608,78.765,0,31.786237716674805,0.3169752148121988,2.0279102661490467,944.6802978515625,-894.582763671875,4743.71044921875,13.139999389648438,0.0839303508400917,1.0,5,50911,-28.133371353149414,-0.09445029497146606,14.794236183166504,-1.0847362279891968,-0.00040928443195298314,-0.17142334580421448,-0.003519650548696518,0,2982.2946178223647,0.0,0.04865906742634252,1.0,-0.28766148444265127,-0.5922351479530334,0.7132625579833984,-0.986272931098938,1937,0.0
609,78.804,0,31.881017684936523,0.3174968381328991,2.0411950060517263,943.5506591796875,-893.991455078125,4741.14013671875,32.35499954223633,0.0858088880777359,1.0,5,50915,-28.287870407104492,-0.11226555705070496,14.703166007995605,-1.0916588306427002,-0.0017468355363234878,-0.1929445117712021,0.005018679425120354,0,2983.539559900819,0.0,0.11992411670507863,1.0,-0.28109132684767246,0.5344878435134888,0.9602468013763428,0.013687828555703163,1938,0.0
610,78.843,0,31.985946655273438,0.3178435360968842,2.0630255054689113,942.4156494140625,-893.4058837890625,4773.97119140625,-0.9900000095367432,0.032319340854883194,1.0,5,50919,-28.4500675201416,-0.1342519372701645,14.617673873901367,-1.1000564098358154,-0.0010304992320016026,-0.1808190941810608,0.02064676582813263,0,2984.7824425217404,0.0,-0.0035609492915682495,1.0,-0.5213169101625681,-0.9261379241943359,0.15433064103126526,-0.500469982624054,1939,0.0
611,78.885,0,32.12165832519531,0.3183577547801747,2.0890000274218723,941.27294921875,-892.8202514648438,4784.97412109375,-2.294999837875366,0.0026011390145868063,0.9127999544143677,5,50923,-28.603843688964844,-0.13999846577644348,14.61511516571045,-1.105187177658081,-0.002347411820665002,-0.09714479744434357,-0.022883810102939606,0,2986.1162845170184,0.0,-0.008399708371143788,0.8255157470703125,-0.8324121776968241,-0.036290690302848816,-0.3635088801383972,-0.6481151580810547,1939,0.0
612,78.924,0,32.24460220336914,0.3185548220580844,2.1206775618153055,940.125732421875,-892.236328125,4785.43701171875,5.534999847412109,0.0,0.8418499827384949,5,50927,-28.765291213989258,-0.12250185012817383,14.569060325622559,-1.1079331636428833,-0.002959090517833829,-0.0590544156730175,-0.054948385804891586,0,2987.3814779278764,0.0,0.020449960429687053,0.6836750656366348,-1.0,0.2163725048303604,-0.2955014407634735,-0.48210448026657104,1940,0.0
613,78.963,0,32.378692626953125,0.31866499198098386,2.1581884218599896,938.9718017578125,-891.654296875,4811.6884765625,-12.104999542236328,0.0,0.9800499677658081,5,50931,-28.920719146728516,-0.13420459628105164,14.558629989624023,-1.1097813844680786,-0.0022336754482239485,-0.02133955806493759,-0.0010506135877221823,0,2988.6404929661367,0.0,-0.04470991174457595,0.960102990269661,-1.0,-0.4886990189552307,0.5758914947509766,-0.9473356008529663,1941,0.0
614,79.005,0,32.52127456665039,0.3187965364717877,2.1972926731874125,937.812255859375,-891.070556640625,4825.8681640625,-23.30999755859375,0.0,0.8666499853134155,5,50935,-29.038715362548828,-0.1433423012495041,14.641230583190918,-1.1088829040527344,-0.005918651819229126,0.06339249014854431,0.05117041617631912,0,2989.996302508429,0.0,-0.08630726317642257,0.7332192063331604,-1.0,-0.31198012828826904,-0.47267454862594604,-0.8919483423233032,1942,0.0
615,79.044,0,32.62336730957031,0.3185941331197871,2.234173863887891,936.6451416015625,-890.4797973632812,4838.8330078125,-32.89500045776367,0.0,0.6933000087738037,5,50939,-29.07541847229004,-0.18022967875003815,14.794313430786133,-1.1044352054595947,-0.01156966108828783,0.16154710948467255,0.023743143305182457,0,2991.2669878060406,0.0,-0.12168203870533034,0.3865874707698822,-1.0,-0.26531079411506653,-0.7221494913101196,-0.2841944396495819,1943,0.0
616,79.083,0,32.70450973510742,0.31839723031317396,2.2644242982984393,935.4824829101562,-889.8833618164062,4839.24072265625,-54.36000061035156,0.0,0.5021499991416931,5,50943,-29.040266036987305,-0.18086452782154083,15.040453910827637,-1.0951383113861084,-0.016762826591730118,0.27092477679252625,0.000331861519953236,0,2992.5452244479384,0.0,-0.20140795985935256,0.004257291555404663,-1.0,-0.5979443788528442,-0.7965212464332581,-0.21963807940483093,1944,0.0
617,79.125,0,32.758644104003906,0.31832428859884987,2.282739188221074,934.3214111328125,-889.2739868164062,4827.7626953125,-44.999996185302734,0.0,0.38359999656677246,5,50947,-28.922819137573242,-0.14609181880950928,15.381089210510254,-1.082279086112976,-0.020009199157357216,0.3600744307041168,-0.003973192069679499,0,2993.936044768285,0.0,-0.16662813181756064,-0.2328294962644577,-1.0,0.2608487010002136,-0.4939308166503906,-0.22986698150634766,1945,0.0
618,79.164,0,32.769935607910156,0.3182780060525918,2.2874998028447617,933.1658325195312,-888.6517333984375,4805.8134765625,-17.774999618530273,0.022009050473570824,0.2581000030040741,5,50951,-28.780282974243164,-0.08842799812555313,15.670230865478516,-1.0676851272583008,-0.020058447495102882,0.3633577525615692,-0.011018157005310059,0,2995.2101624951174,0.0,-0.06573646719334647,-0.4837522357702255,-0.592193603515625,0.7566874623298645,-0.5227557420730591,0.8495966792106628,1945,0.0
619,79.203,0,32.77015686035156,0.318503796860869,2.2806752430829826,932.0172729492188,-888.0203247070312,4828.85400390625,1.034999966621399,0.056923333555459976,0.4041000008583069,5,50955,-28.667909622192383,-0.04858152195811272,15.87551212310791,-1.0544787645339966,-0.015219992026686668,0.2631000876426697,-0.01805596612393856,0,2996.4798180639627,0.0,0.003838477481622249,-0.1917853206396103,-0.39408940076828003,0.5218120813369751,0.6082644462585449,0.4127171039581299,1946,0.0
620,79.245,0,32.76498794555664,0.31893665751890193,2.2659308757000813,930.8704833984375,-887.3812255859375,4817.75244140625,25.514999389648438,0.1150396317243576,0.41260001063346863,5,50959,-28.597187042236328,-0.016663819551467896,15.992026329040527,-1.0478500127792358,-0.010018628090620041,0.08207140862941742,-0.013162828050553799,0,2997.8682356838544,0.0,0.09459766541840509,-0.17477522604167461,-0.1877201944589615,0.6806938648223877,0.035437699407339096,0.42993584275245667,1947,0.0
621,79.284,0,32.7490234375,0.3193324603182794,2.2490997654415357,929.7255859375,-886.7406616210938,4810.8662109375,31.905000686645508,0.06875470280647278,0.34060001373291016,5,50963,-28.5833740234375,0.007753869518637657,15.984025955200195,-1.0484927892684937,-0.004681871272623539,-0.09301047772169113,-0.026609202846884727,0,2999.128966936725,0.0,0.11814225261332467,-0.3187922518700361,-0.34448494017124176,0.176584392786026,-0.3000354766845703,-0.32659322023391724,1948,0.0
622,79.323,0,32.76461410522461,0.32001351847930587,2.232953226564116,928.5819702148438,-886.1017456054688,4840.3388671875,7.694999694824219,0.0684279128909111,0.5767499804496765,5,50967,-28.597299575805664,0.024522308260202408,15.991050720214844,-1.0547442436218262,-0.001149899559095502,-0.15992365777492523,-0.033473119139671326,0,3000.403771149402,0.0,0.028503125358838588,0.15344765968620777,-0.34579606144689023,-0.6722934246063232,0.9838331937789917,-0.002731502754613757,1949,0.0
623,79.365,0,32.84468078613281,0.321393137040185,2.214758391688228,927.4373779296875,-885.4606323242188,4865.296875,-16.964998245239258,0.012531389482319355,0.7986500263214111,5,50971,-28.636676788330078,0.018560141324996948,16.084569931030273,-1.0597044229507446,-0.002164191799238324,-0.07891756296157837,-0.0011910919565707445,0,3001.796994170203,0.0,-0.06279271299717948,0.5972439367324114,-0.6774391660001129,-0.6847187280654907,0.9245756268501282,-0.6909231543540955,1950,0.0
624,79.404,0,32.934303283691406,0.32296483184368685,2.1936643668544087,926.2879638671875,-884.8131713867188,4893.34375,-7.154999256134033,0.04799014702439308,0.8893499970436096,5,50975,-28.681543350219727,0.022797079756855965,16.18754768371582,-1.0603528022766113,-0.00393948657438159,0.017788048833608627,0.003714215476065874,0,3003.08655782853,0.0,-0.02636683190939948,0.7786864507943392,-0.43563031940720975,0.2731941044330597,0.3780052363872528,0.5037684440612793,1951,0.0
625,79.446,0,33.059913635253906,0.3249345468921112,2.171343141513453,925.1388549804688,-884.16455078125,4928.7255859375,13.40999984741211,0.009954292327165604,1.0,5,50979,-28.80577278137207,0.008004030212759972,16.222986221313477,-1.0593527555465698,-0.0008520312840119004,0.0037449863739311695,-0.03014804795384407,0,3004.4602160027716,0.0,0.049677243281621486,1.0,-0.7069940546061844,0.5703305602073669,0.4628413915634155,-0.5653411149978638,1951,0.0
626,79.485,0,33.20442581176758,0.32700300119114073,2.1518248487449663,923.9818115234375,-883.5147094726562,4941.3310546875,10.170000076293945,0.0,1.0,5,50983,-28.969316482543945,-0.008828548714518547,16.226903915405273,-1.0605884790420532,0.004571374971419573,-0.05556358024477959,-0.007452197838574648,0,3005.751152632787,0.0,0.03765292727621272,1.0,-1.0,-0.090182363986969,0.9490559101104736,-0.819664716720581,1952,0.0
627,79.524,0,33.34728240966797,0.3289407887868711,2.135904187157831,922.8181762695312,-882.8645629882812,4967.36474609375,3.5099997520446777,0.0,1.0,5,50987,-29.124799728393555,-0.008667589165270329,16.241527557373047,-1.0635137557983398,0.006203511264175177,-0.07183796167373657,0.011211859062314034,0,3007.0482676354004,0.0,0.012941694643814117,1.0,-1.0,-0.1853342354297638,0.9977576732635498,-0.2408139854669571,1953,0.0
628,79.566,0,33.50070571899414,0.33089219631310873,2.1228290804184367,921.6497802734375,-882.2149047851562,4987.89501953125,22.770000457763672,0.0,1.0,5,50991,-29.314672470092773,-0.03162854164838791,16.21561622619629,-1.0665473937988281,0.005774693097919226,-0.10025117546319962,0.008055146783590317,0,3008.4613987456833,0.0,0.08435004838975146,1.0,-1.0,0.5355626344680786,0.7479908466339111,-0.3318839967250824,1954,0.0
629,79.605,0,33.64198684692383,0.3325557578536464,2.1148597623907945,920.471923828125,-881.56640625,5012.478515625,-0.3149999976158142,0.0,1.0,5,50995,-29.490907669067383,-0.032195452600717545,16.188535690307617,-1.0712244510650635,0.008043385110795498,-0.11326298862695694,0.01367347314953804,0,3009.7616029345954,0.0,-0.0011399846407584846,1.0,-1.0,-0.6411752104759216,0.9773102402687073,-0.7166834473609924,1955,0.0
630,79.644,0,33.78569793701172,0.3341739949466817,2.1090101625339184,919.287841796875,-880.917236328125,5033.08984375,-8.279999732971191,0.0,1.0,5,50999,-29.632015228271484,-0.04564081132411957,16.230064392089844,-1.0746588706970215,0.0073456959798932076,-0.052595335990190506,0.012625770643353462,0,3011.0755368403916,0.0,-0.03060193284181878,1.0,-1.0,-0.22096459567546844,0.23199237883090973,-0.8126013278961182,1956,0.0
631,79.686,0,33.93611526489258,0.3358046894517214,2.104798771734594,918.099609375,-880.2671508789062,5052.71044921875,2.25,0.011177797801792622,1.0,5,51003,-29.786760330200195,-0.060403451323509216,16.26053810119629,-1.0754088163375854,0.006031021010130644,-0.010321603156626225,0.013435592874884605,0,3012.50102469587,0.0,0.00824294687481597,1.0,-0.6924971044063568,0.2913365960121155,0.9415993094444275,0.6406310200691223,1957,0.0
632,79.725,0,34.064334869384766,0.33712460667757926,2.1032969535369057,916.9031982421875,-879.6154174804688,5073.5849609375,0.7649999856948853,0.026125576347112656,1.0,5,51007,-29.92743492126465,-0.052231013774871826,16.270366668701172,-1.0759077072143555,0.007459435611963272,-0.014591426588594913,-0.009331552311778069,0,3013.8304045331606,0.0,0.0028238536906428635,1.0,-0.5619704574346542,-0.04064319655299187,0.8756189346313477,0.2719305157661438,1958,0.0
633,79.764,0,34.1934928894043,0.33836740711994495,2.1043333532972746,915.7031860351562,-878.9644165039062,5089.84423828125,10.440000534057617,0.01813564822077751,1.0,5,51011,-30.07585334777832,-0.020331280305981636,16.26768684387207,-1.0768605470657349,0.008763600140810013,-0.03752973675727844,-0.04107668623328209,0,3015.1748870590236,0.0,0.03873340954305604,1.0,-0.62372912093997,0.26932165026664734,0.9887741804122925,-0.12866388261318207,1958,0.0
634,79.806,0,34.34554672241211,0.33969473328096345,2.109496988752362,914.4970092773438,-878.3134155273438,5104.185546875,-20.204999923706055,0.0,1.0,5,51015,-30.215635299682617,-0.0005111698410473764,16.3288631439209,-1.0783709287643433,0.008298893459141254,-0.004214316140860319,-0.020363381132483482,0,3016.6082695017103,0.0,-0.07485937903402373,1.0,-1.0,-0.8519458770751953,0.9658065438270569,-0.8178675174713135,1959,0.0
635,79.845,0,34.482662200927734,0.3409185894167207,2.1133332620835605,913.2840576171875,-877.6558227539062,5137.62939453125,-35.63999938964844,0.0,1.0,5,51019,-30.28321075439453,-0.002092137699946761,16.49184799194336,-1.0763331651687622,0.0032781336922198534,0.10773041844367981,0.014928418211638927,0,3017.9431412257545,0.0,-0.13202041963813826,1.0,-1.0,-0.4287077784538269,0.9929576516151428,-0.7093029022216797,1960,0.0
636,79.884,0,34.619468688964844,0.3422695139725596,2.113380507146257,912.0701293945312,-876.9913940429688,5166.0634765625,-3.9600000381469727,0.0,1.0,5,51023,-30.347150802612305,-0.020309457555413246,16.660062789916992,-1.0697447061538696,-0.0007132666069082916,0.165229931473732,0.01115712895989418,0,3019.2876237516175,0.0,-0.014607725839596242,1.0,-1.0,0.8805951476097107,0.9246630668640137,-0.8828473687171936,1961,0.0
637,79.926,0,34.774044036865234,0.34381691273291864,2.112829201906291,910.8538818359375,-876.3228149414062,5182.29638671875,12.825000762939453,0.0,1.0,5,51027,-30.47325325012207,-0.010274401865899563,16.751564025878906,-1.0647823810577393,0.002857539337128401,0.07787540555000305,-0.02068706601858139,0,3020.747779142228,0.0,0.04743825440527871,1.0,-1.0,0.4653448164463043,0.9367936253547668,-0.6630281209945679,1962,0.0
638,79.965,0,34.92035675048828,0.3452182044418512,2.11412721500836,909.6306762695312,-875.6505737304688,5192.1748046875,8.729999542236328,0.0,1.0,5,51031,-30.60114097595215,-0.0038047530688345432,16.82265281677246,-1.0639957189559937,0.007383217103779316,-0.01903061382472515,-0.012905885465443134,0,3022.0867697813374,0.0,0.032348833803553134,1.0,-1.0,-0.11317064613103867,0.6361839771270752,-0.5393139123916626,1963,0.0
639,80.004,0,35.063072204589844,0.3465430372580509,2.1165809077994155,908.4024047851562,-874.9752807617188,5217.5751953125,6.434999465942383,0.0,1.0,5,51035,-30.727209091186523,-0.0031098956242203712,16.88957405090332,-1.0658612251281738,0.007134516257792711,-0.056335024535655975,0.01678379252552986,0,3023.4659198423324,0.0,0.023896711703855544,1.0,-1.0,-0.06339091062545776,0.9114335179328918,-0.875313401222229,1964,0.0
640,80.046,0,35.21464157104492,0.3479110214974876,2.1202736709506693,907.1707763671875,-874.2980346679688,5247.20361328125,-12.869998931884766,0.0,1.0,5,51039,-30.84212303161621,-0.014148862101137638,16.9951229095459,-1.0677547454833984,0.004866496194154024,-0.0189908929169178,0.015429756604135036,0,3024.944610350736,0.0,-0.04760637617437169,1.0,-1.0,-0.5362731218338013,0.996139645576477,-0.9376201629638672,1965,0.0
641,80.085,0,35.35472106933594,0.3492170436233526,2.1224777607922483,905.9338989257812,-873.6141967773438,5266.89013671875,-29.38499641418457,0.0,1.0,5,51043,-30.90753936767578,-0.021137364208698273,17.166240692138672,-1.0666062831878662,0.0011140733258798718,0.08188560605049133,-0.001580393174663186,0,3026.3206712254323,0.0,-0.10882356500951573,1.0,-1.0,-0.45912888646125793,0.8596766591072083,-0.11990149319171906,1966,0.0
642,80.124,0,35.49312973022461,0.35063613994414455,2.121013767755847,904.695068359375,-872.9222412109375,5286.5693359375,-27.225000381469727,0.0,1.0,5,51047,-30.946569442749023,-0.02597210928797722,17.380199432373047,-1.060694694519043,-0.002503293566405773,0.17658942937850952,-0.00022811433882452548,0,3027.6998212864273,0.0,-0.10073161701438949,1.0,-1.0,0.06068960949778557,0.9709171652793884,-0.6838561296463013,1967,0.0
643,80.166,0,35.64374923706055,0.35233258623664765,2.1151648247398667,903.4561767578125,-872.22265625,5311.71875,4.09499979019165,0.0,1.0,5,51051,-31.015846252441406,-0.01725495420396328,17.56399154663086,-1.053249716758728,-0.0024060066789388657,0.16330556571483612,0.0019404974300414324,0,3029.1833171957405,0.0,0.015248955984134227,1.0,-1.0,0.8698542714118958,0.9937642812728882,-0.868354856967926,1968,0.0
644,80.205,0,35.78504943847656,0.35399105096457734,2.1078507220403213,902.2119750976562,-871.516845703125,5332.7607421875,2.384999990463257,0.0,1.0,5,51055,-31.10803985595703,-0.003763319691643119,17.68783950805664,-1.0487723350524902,0.0018795712385326624,0.07890573889017105,-0.019359774887561798,0,3030.5665861718007,0.0,0.00882062577875331,1.0,-1.0,-0.04821247234940529,0.9305551052093506,-0.27397337555885315,1968,0.0
645,80.244,0,35.9290771484375,0.3557105182087701,2.099647793925057,900.9642944335938,-870.8052978515625,5345.53955078125,-2.5199999809265137,0.0,1.0,5,51059,-31.187368392944336,0.02333364263176918,17.839454650878906,-1.0466943979263306,0.0031572487205266953,0.03568524494767189,-0.030504778027534485,0,3031.9937902418897,0.0,-0.009228910494130105,1.0,-1.0,-0.13537152111530304,0.7914518117904663,-0.971489667892456,1969,0.0
646,80.286,0,36.08194351196289,0.3577178413342591,2.0859597206658638,899.7152709960938,-870.0881958007812,5364.984375,-8.595000267028809,0.0025974130257964134,1.0,5,51063,-31.26104164123535,0.04401782900094986,18.01810073852539,-1.0453428030014038,0.0011847085552290082,0.04249931499361992,-0.011981576681137085,0,3033.491015868087,0.0,-0.031755534175317734,1.0,-0.8325736671686172,-0.1689496636390686,0.9485855102539062,0.34880486130714417,1970,0.0
647,80.325,0,36.223201751708984,0.35983217671380185,2.0662514821229125,898.4615478515625,-869.363525390625,5390.25244140625,10.34999942779541,0.0,1.0,5,51067,-31.351308822631836,0.0403321199119091,18.144256591796875,-1.0435662269592285,0.00045462383423000574,0.028673667460680008,0.01765916310250759,0,3034.894536176551,0.0,0.03833805286558345,1.0,-1.0,0.5257018804550171,0.982774555683136,-0.9139014482498169,1971,0.0
648,80.364,0,36.35544204711914,0.3619565605067944,2.04395105311403,897.2034912109375,-868.6349487304688,5411.69580078125,-6.25499963760376,0.02325969561934471,1.0,5,51071,-31.445690155029297,0.010860650800168514,18.245182037353516,-1.0433320999145508,0.0037134531885385513,0.004648079164326191,0.03244904428720474,0,3036.315561874042,0.0,-0.023147450003307313,1.0,-0.5826432704925537,-0.4611412584781647,0.996594250202179,0.8694931864738464,1972,0.0
649,80.406,0,36.4981803894043,0.36438869987183237,2.0162502353783847,895.9441528320312,-867.902099609375,5444.20263671875,-7.785000324249268,0.0,1.0,5,51075,-31.52350616455078,0.00832499098032713,18.395261764526367,-1.042474389076233,0.003845297498628497,0.037377092987298965,-0.0027785752899944782,0,3037.863930695632,0.0,-0.028754995844792575,1.0,-1.0,-0.04205659031867981,0.9922451376914978,-0.8778403997421265,1973,0.0
